sr,audio,classID,fold
822,LJ003-0301.wav,1,11
823,LJ003-0302.wav,1,11
824,LJ003-0303.wav,1,11
825,LJ003-0304.wav,1,11
826,LJ003-0305.wav,1,11
827,LJ003-0306.wav,1,11
828,LJ003-0307.wav,1,11
829,LJ003-0308.wav,1,11
830,LJ003-0309.wav,1,11
831,LJ003-0310.wav,1,11
832,LJ003-0311.wav,1,11
833,LJ003-0312.wav,1,11
834,LJ003-0313.wav,1,11
835,LJ003-0314.wav,1,11
836,LJ003-0315.wav,1,11
837,LJ003-0316.wav,1,11
838,LJ003-0317.wav,1,11
839,LJ003-0318.wav,1,11
840,LJ003-0319.wav,1,11
841,LJ003-0320.wav,1,11
842,LJ003-0321.wav,1,11
843,LJ003-0322.wav,1,11
844,LJ003-0323.wav,1,11
845,LJ003-0324.wav,1,11
846,LJ003-0325.wav,1,11
847,LJ003-0326.wav,1,11
848,LJ003-0327.wav,1,11
849,LJ003-0328.wav,1,11
850,LJ003-0329.wav,1,11
851,LJ003-0330.wav,1,11
852,LJ003-0331.wav,1,11
853,LJ003-0332.wav,1,11
854,LJ003-0333.wav,1,11
855,LJ003-0334.wav,1,11
856,LJ003-0335.wav,1,11
857,LJ003-0336.wav,1,11
858,LJ003-0337.wav,1,11
859,LJ003-0338.wav,1,11
860,LJ003-0339.wav,1,11
861,LJ003-0340.wav,1,11
862,LJ003-0341.wav,1,11
863,LJ003-0342.wav,1,11
864,LJ003-0343.wav,1,11
865,LJ003-0344.wav,1,11
866,LJ003-0345.wav,1,11
867,LJ003-0346.wav,1,11
868,LJ003-0347.wav,1,11
869,LJ003-0348.wav,1,11
870,LJ003-0349.wav,1,11
871,LJ004-0001.wav,1,11
872,LJ004-0002.wav,1,11
873,LJ004-0003.wav,1,11
874,LJ004-0004.wav,1,11
875,LJ004-0005.wav,1,11
876,LJ004-0006.wav,1,11
877,LJ004-0007.wav,1,11
878,LJ004-0008.wav,1,11
879,LJ004-0009.wav,1,11
880,LJ004-0010.wav,1,11
881,LJ004-0011.wav,1,11
882,LJ004-0012.wav,1,11
883,LJ004-0013.wav,1,11
884,LJ004-0014.wav,1,11
885,LJ004-0015.wav,1,11
886,LJ004-0016.wav,1,11
887,LJ004-0017.wav,1,11
888,LJ004-0018.wav,1,11
889,LJ004-0019.wav,1,11
890,LJ004-0020.wav,1,11
891,LJ004-0021.wav,1,11
892,LJ004-0022.wav,1,11
893,LJ004-0023.wav,1,11
894,LJ004-0024.wav,1,11
895,LJ004-0025.wav,1,11
896,LJ004-0026.wav,1,11
897,LJ004-0027.wav,1,11
898,LJ004-0028.wav,1,11
899,LJ004-0029.wav,1,11
900,LJ004-0030.wav,1,11
901,LJ004-0031.wav,1,11
902,LJ004-0032.wav,1,11
903,LJ004-0033.wav,1,11
904,LJ004-0034.wav,1,11
905,LJ004-0035.wav,1,11
906,LJ004-0036.wav,1,11
907,LJ004-0037.wav,1,11
908,LJ004-0038.wav,1,11
909,LJ004-0039.wav,1,11
910,LJ004-0040.wav,1,11
911,LJ004-0041.wav,1,11
912,LJ004-0042.wav,1,11
913,LJ004-0043.wav,1,11
914,LJ004-0044.wav,1,11
915,LJ004-0045.wav,1,11
916,LJ004-0046.wav,1,11
917,LJ004-0047.wav,1,11
918,LJ004-0048.wav,1,11
919,LJ004-0049.wav,1,11
920,LJ004-0050.wav,1,11
921,LJ004-0051.wav,1,11
922,LJ004-0052.wav,1,11
923,LJ004-0054.wav,1,11
924,LJ004-0055.wav,1,11
925,LJ004-0056.wav,1,11
926,LJ004-0057.wav,1,11
927,LJ004-0058.wav,1,11
928,LJ004-0059.wav,1,11
929,LJ004-0060.wav,1,11
930,LJ004-0061.wav,1,11
931,LJ004-0062.wav,1,11
932,LJ004-0063.wav,1,11
933,LJ004-0064.wav,1,11
934,LJ004-0065.wav,1,11
935,LJ004-0066.wav,1,11
936,LJ004-0067.wav,1,11
937,LJ004-0068.wav,1,11
938,LJ004-0069.wav,1,11
939,LJ004-0070.wav,1,11
940,LJ004-0071.wav,1,11
941,LJ004-0072.wav,1,11
942,LJ004-0073.wav,1,11
943,LJ004-0074.wav,1,11
944,LJ004-0075.wav,1,11
945,LJ004-0076.wav,1,11
946,LJ004-0077.wav,1,11
947,LJ004-0078.wav,1,11
948,LJ004-0079.wav,1,11
949,LJ004-0080.wav,1,11
950,LJ004-0081.wav,1,11
951,LJ004-0082.wav,1,11
952,LJ004-0083.wav,1,11
953,LJ004-0084.wav,1,11
954,LJ004-0085.wav,1,11
955,LJ004-0086.wav,1,11
956,LJ004-0087.wav,1,11
957,LJ004-0088.wav,1,11
958,LJ004-0089.wav,1,11
959,LJ004-0090.wav,1,11
960,LJ004-0091.wav,1,11
961,LJ004-0092.wav,1,11
962,LJ004-0093.wav,1,11
963,LJ004-0094.wav,1,11
964,LJ004-0095.wav,1,11
965,LJ004-0096.wav,1,11
966,LJ004-0097.wav,1,11
967,LJ004-0098.wav,1,11
968,LJ004-0099.wav,1,11
969,LJ004-0100.wav,1,11
970,LJ004-0101.wav,1,11
971,LJ004-0102.wav,1,11
972,LJ004-0103.wav,1,11
973,LJ004-0104.wav,1,11
974,LJ004-0105.wav,1,11
975,LJ004-0106.wav,1,11
976,LJ004-0107.wav,1,11
977,LJ004-0108.wav,1,11
978,LJ004-0109.wav,1,11
979,LJ004-0110.wav,1,11
980,LJ004-0111.wav,1,11
981,LJ004-0112.wav,1,11
982,LJ004-0113.wav,1,11
983,LJ004-0114.wav,1,11
984,LJ004-0115.wav,1,11
985,LJ004-0116.wav,1,11
986,LJ004-0117.wav,1,11
987,LJ004-0118.wav,1,11
988,LJ004-0119.wav,1,11
989,LJ004-0120.wav,1,11
990,LJ004-0121.wav,1,11
991,LJ004-0122.wav,1,11
992,LJ004-0123.wav,1,11
993,LJ004-0124.wav,1,11
994,LJ004-0125.wav,1,11
995,LJ004-0126.wav,1,11
996,LJ004-0127.wav,1,11
997,LJ004-0128.wav,1,11
998,LJ004-0129.wav,1,11
999,LJ004-0130.wav,1,11
1000,LJ004-0131.wav,1,11
1001,LJ004-0132.wav,1,11
1002,LJ004-0133.wav,1,11
1003,LJ004-0134.wav,1,11
1004,LJ004-0135.wav,1,11
1005,LJ004-0136.wav,1,11
1006,LJ004-0137.wav,1,11
1007,LJ004-0138.wav,1,11
1008,LJ004-0139.wav,1,11
1009,LJ004-0140.wav,1,11
1010,LJ004-0141.wav,1,11
1011,LJ004-0142.wav,1,11
1012,LJ004-0143.wav,1,11
1013,LJ004-0144.wav,1,11
1014,LJ004-0145.wav,1,11
1015,LJ004-0146.wav,1,11
1016,LJ004-0147.wav,1,11
1017,LJ004-0148.wav,1,11
1018,LJ004-0149.wav,1,11
1019,LJ004-0150.wav,1,11
1020,LJ004-0151.wav,1,11
1021,LJ004-0152.wav,1,11
1022,LJ004-0153.wav,1,11
1023,LJ004-0154.wav,1,11
1024,LJ004-0155.wav,1,11
1025,LJ004-0156.wav,1,11
1026,LJ004-0157.wav,1,11
1027,LJ004-0158.wav,1,11
1028,LJ004-0159.wav,1,11
1029,LJ004-0160.wav,1,11
1030,LJ004-0161.wav,1,11
1031,LJ004-0162.wav,1,11
1032,LJ004-0163.wav,1,11
1033,LJ004-0164.wav,1,11
1034,LJ004-0165.wav,1,11
1035,LJ004-0166.wav,1,11
1036,LJ004-0167.wav,1,11
1037,LJ004-0168.wav,1,11
1038,LJ004-0169.wav,1,11
1039,LJ004-0170.wav,1,11
1040,LJ004-0171.wav,1,11
1041,LJ004-0172.wav,1,11
1042,LJ004-0173.wav,1,11
1043,LJ004-0174.wav,1,11
1044,LJ004-0175.wav,1,11
1045,LJ004-0176.wav,1,11
1046,LJ004-0177.wav,1,11
1047,LJ004-0178.wav,1,11
1048,LJ004-0179.wav,1,11
1049,LJ004-0180.wav,1,11
1050,LJ004-0181.wav,1,11
1051,LJ004-0182.wav,1,11
1052,LJ004-0183.wav,1,11
1053,LJ004-0184.wav,1,11
1054,LJ004-0185.wav,1,11
1055,LJ004-0186.wav,1,11
1056,LJ004-0187.wav,1,11
1057,LJ004-0188.wav,1,11
1058,LJ004-0189.wav,1,11
1059,LJ004-0190.wav,1,11
1060,LJ004-0191.wav,1,11
1061,LJ004-0192.wav,1,11
1062,LJ004-0193.wav,1,11
1063,LJ004-0194.wav,1,11
1064,LJ004-0195.wav,1,11
1065,LJ004-0196.wav,1,11
1066,LJ004-0197.wav,1,11
1067,LJ004-0198.wav,1,11
1068,LJ004-0199.wav,1,11
1069,LJ004-0200.wav,1,11
1070,LJ004-0201.wav,1,11
1071,LJ004-0202.wav,1,11
1072,LJ004-0203.wav,1,11
1073,LJ004-0204.wav,1,11
1074,LJ004-0205.wav,1,11
1075,LJ004-0206.wav,1,11
1076,LJ004-0207.wav,1,11
1077,LJ004-0208.wav,1,11
1078,LJ004-0209.wav,1,11
1079,LJ004-0210.wav,1,11
1080,LJ004-0211.wav,1,11
1081,LJ004-0212.wav,1,11
1082,LJ004-0213.wav,1,11
1083,LJ004-0214.wav,1,11
1084,LJ004-0215.wav,1,11
1085,LJ004-0216.wav,1,11
1086,LJ004-0217.wav,1,11
1087,LJ004-0218.wav,1,11
1088,LJ004-0219.wav,1,11
1089,LJ004-0220.wav,1,11
1090,LJ004-0221.wav,1,11
1091,LJ004-0222.wav,1,11
1092,LJ004-0223.wav,1,11
1093,LJ004-0224.wav,1,11
1094,LJ004-0225.wav,1,11
1095,LJ004-0226.wav,1,11
1096,LJ004-0227.wav,1,11
1097,LJ004-0228.wav,1,11
1098,LJ004-0229.wav,1,11
1099,LJ004-0230.wav,1,11
1100,LJ004-0231.wav,1,11
1101,LJ004-0232.wav,1,11
1102,LJ004-0233.wav,1,11
1103,LJ004-0234.wav,1,11
1104,LJ004-0235.wav,1,11
1105,LJ004-0236.wav,1,11
1106,LJ004-0237.wav,1,11
1107,LJ004-0238.wav,1,11
1108,LJ004-0239.wav,1,11
1109,LJ004-0240.wav,1,11
1110,LJ004-0241.wav,1,11
1111,LJ004-0242.wav,1,11
1112,LJ004-0243.wav,1,11
1113,LJ004-0244.wav,1,11
1114,LJ004-0245.wav,1,11
1115,LJ004-0246.wav,1,11
1116,LJ004-0247.wav,1,11
1117,LJ004-0248.wav,1,11
1118,LJ004-0249.wav,1,11
1119,LJ004-0250.wav,1,11
1120,LJ005-0001.wav,1,11
1121,LJ005-0002.wav,1,11
1122,LJ005-0003.wav,1,11
1123,LJ005-0004.wav,1,11
1124,LJ005-0005.wav,1,11
1125,LJ005-0006.wav,1,11
1126,LJ005-0007.wav,1,11
1127,LJ005-0008.wav,1,11
1128,LJ005-0009.wav,1,11
1129,LJ005-0010.wav,1,11
1130,LJ005-0011.wav,1,11
1131,LJ005-0012.wav,1,11
1132,LJ005-0013.wav,1,11
1133,LJ005-0014.wav,1,11
1134,LJ005-0015.wav,1,11
1135,LJ005-0016.wav,1,11
1136,LJ005-0017.wav,1,11
1137,LJ005-0018.wav,1,11
1138,LJ005-0019.wav,1,11
1139,LJ005-0020.wav,1,11
1140,LJ005-0021.wav,1,11
1141,LJ005-0022.wav,1,11
1142,LJ005-0023.wav,1,11
1143,LJ005-0024.wav,1,11
1144,LJ005-0025.wav,1,11
1145,LJ005-0026.wav,1,11
1146,LJ005-0027.wav,1,11
1147,LJ005-0028.wav,1,11
1148,LJ005-0029.wav,1,11
1149,LJ005-0030.wav,1,11
1150,LJ005-0031.wav,1,11
1151,LJ005-0032.wav,1,11
1152,LJ005-0033.wav,1,11
1153,LJ005-0034.wav,1,11
1154,LJ005-0035.wav,1,11
1155,LJ005-0036.wav,1,11
1156,LJ005-0037.wav,1,11
1157,LJ005-0038.wav,1,11
1158,LJ005-0039.wav,1,11
1159,LJ005-0040.wav,1,11
1160,LJ005-0041.wav,1,11
1161,LJ005-0042.wav,1,11
1162,LJ005-0043.wav,1,11
1163,LJ005-0044.wav,1,11
1164,LJ005-0045.wav,1,11
1165,LJ005-0046.wav,1,11
1166,LJ005-0047.wav,1,11
1167,LJ005-0048.wav,1,11
1168,LJ005-0049.wav,1,11
1169,LJ005-0050.wav,1,11
1170,LJ005-0051.wav,1,11
1171,LJ005-0052.wav,1,11
1172,LJ005-0053.wav,1,11
1173,LJ005-0054.wav,1,11
1174,LJ005-0055.wav,1,11
1175,LJ005-0056.wav,1,11
1176,LJ005-0057.wav,1,11
1177,LJ005-0058.wav,1,11
1178,LJ005-0059.wav,1,11
1179,LJ005-0060.wav,1,11
1180,LJ005-0061.wav,1,11
1181,LJ005-0062.wav,1,11
1182,LJ005-0063.wav,1,11
1183,LJ005-0064.wav,1,11
1184,LJ005-0065.wav,1,11
1185,LJ005-0066.wav,1,11
1186,LJ005-0067.wav,1,11
1187,LJ005-0068.wav,1,11
1188,LJ005-0069.wav,1,11
1189,LJ005-0070.wav,1,11
1190,LJ005-0071.wav,1,11
1191,LJ005-0072.wav,1,11
1192,LJ005-0073.wav,1,11
1193,LJ005-0074.wav,1,11
1194,LJ005-0075.wav,1,11
1195,LJ005-0076.wav,1,11
1196,LJ005-0077.wav,1,11
1197,LJ005-0078.wav,1,11
1198,LJ005-0079.wav,1,11
1199,LJ005-0080.wav,1,11
1200,LJ005-0082.wav,1,11
1201,LJ005-0083.wav,1,11
1202,LJ005-0084.wav,1,11
1203,LJ005-0085.wav,1,11
1204,LJ005-0086.wav,1,11
1205,LJ005-0087.wav,1,11
1206,LJ005-0088.wav,1,11
1207,LJ005-0089.wav,1,11
1208,LJ005-0090.wav,1,11
1209,LJ005-0091.wav,1,11
1210,LJ005-0092.wav,1,11
1211,LJ005-0093.wav,1,11
1212,LJ005-0094.wav,1,11
1213,LJ005-0095.wav,1,11
1214,LJ005-0096.wav,1,11
1215,LJ005-0097.wav,1,11
1216,LJ005-0098.wav,1,11
1217,LJ005-0099.wav,1,11
1218,LJ005-0100.wav,1,11
1219,LJ005-0101.wav,1,11
1220,LJ005-0102.wav,1,11
1221,LJ005-0103.wav,1,11
1222,LJ005-0104.wav,1,11
1223,LJ005-0105.wav,1,11
1224,LJ005-0106.wav,1,11
1225,LJ005-0107.wav,1,11
1226,LJ005-0108.wav,1,11
1227,LJ005-0109.wav,1,11
1228,LJ005-0110.wav,1,11
1229,LJ005-0111.wav,1,11
1230,LJ005-0112.wav,1,11
1231,LJ005-0113.wav,1,11
1232,LJ005-0114.wav,1,11
1233,LJ005-0115.wav,1,11
1234,LJ005-0116.wav,1,11
1235,LJ005-0117.wav,1,11
1236,LJ005-0118.wav,1,11
1237,LJ005-0119.wav,1,11
1238,LJ005-0120.wav,1,11
1239,LJ005-0121.wav,1,11
1240,LJ005-0122.wav,1,11
1241,LJ005-0123.wav,1,11
1242,LJ005-0124.wav,1,11
1243,LJ005-0125.wav,1,11
1244,LJ005-0126.wav,1,11
1245,LJ005-0127.wav,1,11
1246,LJ005-0128.wav,1,11
1247,LJ005-0129.wav,1,11
1248,LJ005-0130.wav,1,11
1249,LJ005-0131.wav,1,11
1250,LJ005-0132.wav,1,11
1251,LJ005-0133.wav,1,11
1252,LJ005-0134.wav,1,11
1253,LJ005-0135.wav,1,11
1254,LJ005-0136.wav,1,11
1255,LJ005-0137.wav,1,11
1256,LJ005-0138.wav,1,11
1257,LJ005-0139.wav,1,11
1258,LJ005-0140.wav,1,11
1259,LJ005-0141.wav,1,11
1260,LJ005-0142.wav,1,11
1261,LJ005-0143.wav,1,11
1262,LJ005-0144.wav,1,11
1263,LJ005-0145.wav,1,11
1264,LJ005-0146.wav,1,11
1265,LJ005-0147.wav,1,11
1266,LJ005-0148.wav,1,11
1267,LJ005-0149.wav,1,11
1268,LJ005-0150.wav,1,11
1269,LJ005-0151.wav,1,11
1270,LJ005-0152.wav,1,11
1271,LJ005-0153.wav,1,11
1272,LJ005-0154.wav,1,11
1273,LJ005-0155.wav,1,11
1274,LJ005-0156.wav,1,11
1275,LJ005-0157.wav,1,11
1276,LJ005-0158.wav,1,11
1277,LJ005-0159.wav,1,11
1278,LJ005-0160.wav,1,11
1279,LJ005-0161.wav,1,11
1280,LJ005-0162.wav,1,11
1281,LJ005-0163.wav,1,11
1282,LJ005-0164.wav,1,11
1283,LJ005-0165.wav,1,11
1284,LJ005-0166.wav,1,11
1285,LJ005-0167.wav,1,11
1286,LJ005-0168.wav,1,11
1287,LJ005-0169.wav,1,11
1288,LJ005-0170.wav,1,11
1289,LJ005-0171.wav,1,11
1290,LJ005-0172.wav,1,11
1291,LJ005-0173.wav,1,11
1292,LJ005-0174.wav,1,11
1293,LJ005-0175.wav,1,11
1294,LJ005-0176.wav,1,11
1295,LJ005-0177.wav,1,11
1296,LJ005-0178.wav,1,11
1297,LJ005-0179.wav,1,11
1298,LJ005-0180.wav,1,11
1299,LJ005-0181.wav,1,11
1300,LJ005-0182.wav,1,11
1301,LJ005-0183.wav,1,11
1302,LJ005-0184.wav,1,11
1303,LJ005-0185.wav,1,11
1304,LJ005-0186.wav,1,11
1305,LJ005-0187.wav,1,11
1306,LJ005-0188.wav,1,11
1307,LJ005-0189.wav,1,11
1308,LJ005-0190.wav,1,11
1309,LJ005-0191.wav,1,11
1310,LJ005-0192.wav,1,11
1311,LJ005-0193.wav,1,11
1312,LJ005-0194.wav,1,11
1313,LJ005-0195.wav,1,11
1314,LJ005-0196.wav,1,11
1315,LJ005-0197.wav,1,11
1316,LJ005-0198.wav,1,11
1317,LJ005-0199.wav,1,11
1318,LJ005-0200.wav,1,11
1319,LJ005-0201.wav,1,11
1320,LJ005-0202.wav,1,11
1321,LJ005-0203.wav,1,11
1322,LJ005-0204.wav,1,11
1323,LJ005-0205.wav,1,11
1324,LJ005-0206.wav,1,11
1325,LJ005-0207.wav,1,11
1326,LJ005-0208.wav,1,11
1327,LJ005-0209.wav,1,11
1328,LJ005-0210.wav,1,11
1329,LJ005-0211.wav,1,11
1330,LJ005-0212.wav,1,11
1331,LJ005-0213.wav,1,11
1332,LJ005-0214.wav,1,11
1333,LJ005-0215.wav,1,11
1334,LJ005-0216.wav,1,11
1335,LJ005-0217.wav,1,11
1336,LJ005-0218.wav,1,11
1337,LJ005-0219.wav,1,11
1338,LJ005-0220.wav,1,11
1339,LJ005-0221.wav,1,11
1340,LJ005-0222.wav,1,11
1341,LJ005-0223.wav,1,11
1342,LJ005-0224.wav,1,11
1343,LJ005-0225.wav,1,11
1344,LJ005-0226.wav,1,11
1345,LJ005-0227.wav,1,11
1346,LJ005-0228.wav,1,11
1347,LJ005-0229.wav,1,11
1348,LJ005-0230.wav,1,11
1349,LJ005-0231.wav,1,11
1350,LJ005-0232.wav,1,11
1351,LJ005-0233.wav,1,11
1352,LJ005-0234.wav,1,11
1353,LJ005-0235.wav,1,11
1354,LJ005-0236.wav,1,11
1355,LJ005-0237.wav,1,11
1356,LJ005-0238.wav,1,11
1357,LJ005-0239.wav,1,11
1358,LJ005-0240.wav,1,11
1359,LJ005-0241.wav,1,11
1360,LJ005-0242.wav,1,11
1361,LJ005-0243.wav,1,11
1362,LJ005-0244.wav,1,11
1363,LJ005-0245.wav,1,11
1364,LJ005-0246.wav,1,11
1365,LJ005-0247.wav,1,11
1366,LJ005-0248.wav,1,11
1367,LJ005-0249.wav,1,11
1368,LJ005-0250.wav,1,11
1369,LJ005-0251.wav,1,11
1370,LJ005-0252.wav,1,11
1371,LJ005-0253.wav,1,11
1372,LJ005-0254.wav,1,11
1373,LJ005-0255.wav,1,11
1374,LJ005-0256.wav,1,11
1375,LJ005-0257.wav,1,11
1376,LJ005-0258.wav,1,11
1377,LJ005-0259.wav,1,11
1378,LJ005-0260.wav,1,11
1379,LJ005-0261.wav,1,11
1380,LJ005-0262.wav,1,11
1381,LJ005-0263.wav,1,11
1382,LJ005-0264.wav,1,11
1383,LJ005-0265.wav,1,11
1384,LJ005-0266.wav,1,11
1385,LJ005-0267.wav,1,11
1386,LJ005-0268.wav,1,11
1387,LJ005-0269.wav,1,11
1388,LJ005-0270.wav,1,11
1389,LJ005-0271.wav,1,11
1390,LJ005-0272.wav,1,11
1391,LJ005-0273.wav,1,11
1392,LJ005-0274.wav,1,11
1393,LJ005-0275.wav,1,11
1394,LJ005-0276.wav,1,11
1395,LJ005-0277.wav,1,11
1396,LJ005-0278.wav,1,11
1397,LJ005-0279.wav,1,11
1398,LJ005-0280.wav,1,11
1399,LJ005-0281.wav,1,11
1400,LJ005-0282.wav,1,11
1401,LJ005-0283.wav,1,11
1402,LJ005-0284.wav,1,11
1403,LJ005-0285.wav,1,11
1404,LJ005-0286.wav,1,11
1405,LJ005-0287.wav,1,11
1406,LJ005-0288.wav,1,11
1407,LJ005-0289.wav,1,11
1408,LJ005-0290.wav,1,11
1409,LJ005-0291.wav,1,11
1410,LJ005-0292.wav,1,11
1411,LJ005-0293.wav,1,11
1412,LJ005-0294.wav,1,11
1413,LJ005-0295.wav,1,11
1414,LJ005-0296.wav,1,11
1415,LJ005-0297.wav,1,11
1416,LJ005-0298.wav,1,11
1417,LJ005-0299.wav,1,11
1418,LJ005-0300.wav,1,11
1419,LJ006-0001.wav,1,11
1420,LJ006-0002.wav,1,11
1421,LJ006-0003.wav,1,11
1422,LJ006-0004.wav,1,11
1423,LJ006-0005.wav,1,11
1424,LJ006-0006.wav,1,11
1425,LJ006-0007.wav,1,11
1426,LJ006-0008.wav,1,11
1427,LJ006-0009.wav,1,11
1428,LJ006-0010.wav,1,11
1429,LJ006-0011.wav,1,11
1430,LJ006-0012.wav,1,11
1431,LJ006-0013.wav,1,11
1432,LJ006-0014.wav,1,11
1433,LJ006-0015.wav,1,11
1434,LJ006-0016.wav,1,11
1435,LJ006-0017.wav,1,11
1436,LJ006-0018.wav,1,11
1437,LJ006-0019.wav,1,11
1438,LJ006-0020.wav,1,11
1439,LJ006-0021.wav,1,11
1440,LJ006-0022.wav,1,11
1441,LJ006-0023.wav,1,11
1442,LJ006-0024.wav,1,11
1443,LJ006-0025.wav,1,11
1444,LJ006-0026.wav,1,11
1445,LJ006-0027.wav,1,11
1446,LJ006-0028.wav,1,11
1447,LJ006-0029.wav,1,11
1448,LJ006-0030.wav,1,11
1449,LJ006-0031.wav,1,11
1450,LJ006-0032.wav,1,11
1451,LJ006-0033.wav,1,11
1452,LJ006-0034.wav,1,11
1453,LJ006-0035.wav,1,11
1454,LJ006-0036.wav,1,11
1455,LJ006-0038.wav,1,11
1456,LJ006-0039.wav,1,11
1457,LJ006-0040.wav,1,11
1458,LJ006-0041.wav,1,11
1459,LJ006-0042.wav,1,11
1460,LJ006-0043.wav,1,11
1461,LJ006-0044.wav,1,11
1462,LJ006-0045.wav,1,11
1463,LJ006-0046.wav,1,11
1464,LJ006-0047.wav,1,11
1465,LJ006-0048.wav,1,11
1466,LJ006-0049.wav,1,11
1467,LJ006-0050.wav,1,11
1468,LJ006-0051.wav,1,11
1469,LJ006-0052.wav,1,11
1470,LJ006-0053.wav,1,11
1471,LJ006-0054.wav,1,11
1472,LJ006-0055.wav,1,11
1473,LJ006-0056.wav,1,11
1474,LJ006-0057.wav,1,11
1475,LJ006-0058.wav,1,11
1476,LJ006-0059.wav,1,11
1477,LJ006-0060.wav,1,11
1478,LJ006-0061.wav,1,11
1479,LJ006-0062.wav,1,11
1480,LJ006-0063.wav,1,11
1481,LJ006-0064.wav,1,11
1482,LJ006-0065.wav,1,11
1483,LJ006-0066.wav,1,11
1484,LJ006-0067.wav,1,11
1485,LJ006-0068.wav,1,11
1486,LJ006-0069.wav,1,11
1487,LJ006-0070.wav,1,11
1488,LJ006-0071.wav,1,11
1489,LJ006-0072.wav,1,11
1490,LJ006-0073.wav,1,11
1491,LJ006-0074.wav,1,11
1492,LJ006-0075.wav,1,11
1493,LJ006-0076.wav,1,11
1494,LJ006-0077.wav,1,11
1495,LJ006-0078.wav,1,11
1496,LJ006-0079.wav,1,11
1497,LJ006-0080.wav,1,11
1498,LJ006-0081.wav,1,11
1499,LJ006-0082.wav,1,11
1500,LJ006-0083.wav,1,11
1501,LJ006-0084.wav,1,11
1502,LJ006-0085.wav,1,11
1503,LJ006-0086.wav,1,11
1504,LJ006-0087.wav,1,11
1505,LJ006-0088.wav,1,11
1506,LJ006-0089.wav,1,11
1507,LJ006-0090.wav,1,11
1508,LJ006-0091.wav,1,11
1509,LJ006-0092.wav,1,11
1510,LJ006-0093.wav,1,11
1511,LJ006-0094.wav,1,11
1512,LJ006-0095.wav,1,11
1513,LJ006-0096.wav,1,11
1514,LJ006-0097.wav,1,11
1515,LJ006-0098.wav,1,11
1516,LJ006-0099.wav,1,11
1517,LJ006-0100.wav,1,11
1518,LJ006-0101.wav,1,11
1519,LJ006-0102.wav,1,11
1520,LJ006-0103.wav,1,11
1521,LJ006-0104.wav,1,11
1522,LJ006-0105.wav,1,11
1523,LJ006-0106.wav,1,11
1524,LJ006-0107.wav,1,11
1525,LJ006-0108.wav,1,11
1526,LJ006-0109.wav,1,11
1527,LJ006-0110.wav,1,11
1528,LJ006-0111.wav,1,11
1529,LJ006-0112.wav,1,11
1530,LJ006-0113.wav,1,11
1531,LJ006-0114.wav,1,11
1532,LJ006-0115.wav,1,11
1533,LJ006-0116.wav,1,11
1534,LJ006-0117.wav,1,11
1535,LJ006-0118.wav,1,11
1536,LJ006-0119.wav,1,11
1537,LJ006-0120.wav,1,11
1538,LJ006-0121.wav,1,11
1539,LJ006-0122.wav,1,11
1540,LJ006-0123.wav,1,11
1541,LJ006-0124.wav,1,11
1542,LJ006-0125.wav,1,11
1543,LJ006-0126.wav,1,11
1544,LJ006-0127.wav,1,11
1545,LJ006-0128.wav,1,11
1546,LJ006-0129.wav,1,11
1547,LJ006-0130.wav,1,11
1548,LJ006-0131.wav,1,11
1549,LJ006-0132.wav,1,11
1550,LJ006-0133.wav,1,11
1551,LJ006-0134.wav,1,11
1552,LJ006-0135.wav,1,11
1553,LJ006-0136.wav,1,11
1554,LJ006-0137.wav,1,11
1555,LJ006-0138.wav,1,11
1556,LJ006-0139.wav,1,11
1557,LJ006-0140.wav,1,11
1558,LJ006-0141.wav,1,11
1559,LJ006-0142.wav,1,11
1560,LJ006-0143.wav,1,11
1561,LJ006-0144.wav,1,11
1562,LJ006-0145.wav,1,11
1563,LJ006-0146.wav,1,11
1564,LJ006-0147.wav,1,11
1565,LJ006-0148.wav,1,11
1566,LJ006-0149.wav,1,11
1567,LJ006-0150.wav,1,11
1568,LJ006-0151.wav,1,11
1569,LJ006-0152.wav,1,11
1570,LJ006-0153.wav,1,11
1571,LJ006-0154.wav,1,11
1572,LJ006-0155.wav,1,11
1573,LJ006-0156.wav,1,11
1574,LJ006-0157.wav,1,11
1575,LJ006-0158.wav,1,11
1576,LJ006-0159.wav,1,11
1577,LJ006-0160.wav,1,11
1578,LJ006-0161.wav,1,11
1579,LJ006-0162.wav,1,11
1580,LJ006-0163.wav,1,11
1581,LJ006-0164.wav,1,11
1582,LJ006-0165.wav,1,11
1583,LJ006-0166.wav,1,11
1584,LJ006-0167.wav,1,11
1585,LJ006-0168.wav,1,11
1586,LJ006-0169.wav,1,11
1587,LJ006-0170.wav,1,11
1588,LJ006-0171.wav,1,11
1589,LJ006-0172.wav,1,11
1590,LJ006-0173.wav,1,11
1591,LJ006-0174.wav,1,11
1592,LJ006-0175.wav,1,11
1593,LJ006-0176.wav,1,11
1594,LJ006-0177.wav,1,11
1595,LJ006-0178.wav,1,11
1596,LJ006-0179.wav,1,11
1597,LJ006-0180.wav,1,11
1598,LJ006-0181.wav,1,11
1599,LJ006-0182.wav,1,11
1600,LJ006-0183.wav,1,11
1601,LJ006-0184.wav,1,11
1602,LJ006-0185.wav,1,11
1603,LJ006-0186.wav,1,11
1604,LJ006-0187.wav,1,11
1605,LJ006-0188.wav,1,11
1606,LJ006-0189.wav,1,11
1607,LJ006-0190.wav,1,11
1608,LJ006-0191.wav,1,11
